entity,date,description,contra_account_label,amount
au,10/05/2023,AGODA.COM THE SNOOZE INTERNET AU Card xx0338 Value Date: 07/05/2023,Operating Expenses:Travel Expense,-195.66
au,09/05/2023,MORNING GRIND SINGAPORE 048 SG Card xx0338 SGD 4.20 Value Date: 03/05/2023,Operating Expenses:Travel Expense,-4.76
au,09/05/2023,MAISON KAYSER - CHINA SQU SINGAPORE SG Card xx0338 SGD 10.30 Value Date: 04/05/2023,Operating Expenses:Travel Expense,-11.63
au,09/05/2023,LEON @ TTDI KUALA LUMPUR MY Card xx0338 MYR 576.30 Value Date: 06/05/2023,Operating Expenses:Travel Expense,-194.38
au,09/05/2023,JIO WINE BAR PETALING JAYA MY Card xx0338 MYR 161.25 Value Date: 05/05/2023,Operating Expenses:Travel Expense,-54.61
au,09/05/2023,YEW YEW SELANGOR MY Card xx0338 MYR 26.50 Value Date: 05/05/2023,Operating Expenses:Travel Expense,-8.98
au,09/05/2023,SB032-BANDAR UTAMA 1 PETALING JAYA MY Card xx0338 MYR 31.80 Value Date: 05/05/2023,Operating Expenses:Travel Expense,-10.77
au,09/05/2023,TRIP.COM Internet AU Card xx0338 Value Date: 05/05/2023,Operating Expenses:Travel Expense,-130.28
au,09/05/2023,SINGPOST - CHINATOWN SINGAPORE SG Card xx0338 SGD 4.70 Value Date: 04/05/2023,Operating Expenses:Travel Expense,-5.31
au,06/05/2023,BREADTALK@CHINATOWN POINT SINGAPORE SG Card xx0338 SGD 4.40 Value Date: 03/05/2023,Operating Expenses:Travel Expense,-4.99
au,06/05/2023,KOPITIAM @ LAU PA SAT SINGAPORE SG Card xx0338 SGD 7.00 Value Date: 03/05/2023,Operating Expenses:Travel Expense,-7.93
au,06/05/2023,THE SOUTHBRIDGE HOTEL SINGAPORE SG Card xx0338 SGD 25.75 Value Date: 03/05/2023,Operating Expenses:Travel Expense,-29.23
au,06/05/2023,BA DAO GUAN PTE LTD SINGAPORE SG Card xx0338 SGD 57.90 Value Date: 03/05/2023,Operating Expenses:Travel Expense,-65.61
au,05/05/2023,AIRASIA_AK RZHH7Y SINGAPORE SG Card xx0338 SGD 125.14 Value Date: 29/04/2023,Operating Expenses:Travel Expense,-142.37
au,05/05/2023,AND ALL THINGS DELICIOUS SINGAPORE SG Card xx0338 SGD 9.72 Value Date: 02/05/2023,Operating Expenses:Travel Expense,-11.03
au,05/05/2023,COMFORT/CITYCAB TAXI SINGAPORE SG Card xx0338 SGD 34.96 Value Date: 01/05/2023,Operating Expenses:Travel Expense,-39.77
au,05/05/2023,MORNING GRIND SINGAPORE 048 SG Card xx0338 SGD 8.40 Value Date: 02/05/2023,Operating Expenses:Travel Expense,-9.54
au,05/05/2023,HERITAGE COLLECTION SINGAPORE SG Card xx0338 SGD 64.00 Value Date: 02/05/2023,Operating Expenses:Travel Expense,-72.65
au,05/05/2023,ONLINE JOB ADS INDEED SINGAPORE SG Card xx0338 AUD 70.00 Value Date: 02/05/2023,Operating Expenses:Recruitment Expense,-70.0
au,04/05/2023,MADD PIZZA SINGAPORE SG Card xx0338 SGD 28.51 Value Date: 01/05/2023,Operating Expenses:Travel Expense,-32.44
au,04/05/2023,MCDONALDS INTERAIRIII MASCOT AU Card xx0338 Value Date: 01/05/2023,Operating Expenses:Travel Expense,-13.45
au,04/05/2023,ASTONS CrossStreeqlub Singapore SG Card xx0338 SGD 46.40 Value Date: 02/05/2023,Operating Expenses:Travel Expense,-52.67
au,02/05/2023,WESTFIELD BURWOOD BURWOOD AU Card xx0338 Value Date: 28/04/2023,Cost of Overhead Related to Service:Operating Expenses,-8.0
au,28/04/2023,Hotel at Booking.com Amsterdam NL Card xx0338 AUD 461.73 Value Date: 26/04/2023,Operating Expenses:Travel Expense,-461.73
au,25/04/2023,SSP AUSTRALIA AIRPOR MELBOURNE AIR AU Card xx0338 Value Date: 21/04/2023,Operating Expenses:Travel Expense,-37.9
au,23/04/2023,Transfer To Glen Music Group Pty Ltd CommBank App Riana music term2 _23,Other Income,-810.0
au,23/04/2023,Transfer To Glen Music Group Pty Ltd CommBank App Ravya guitar term2 _23,Other Income,-360.0
au,23/04/2023,Transfer from CommBank app,Other Income,1170.0
au,21/04/2023,Hotel at Booking.com Amsterdam NL Card xx0338 AUD 924.53 Value Date: 19/04/2023,Operating Expenses:Travel Expense,-924.53
au,21/04/2023,CHATGPT SUBSCRIPTION OPENAI.COM CA US Card xx0338 USD 22.00 Value Date: 19/04/2023,Operating Expenses:Technology System Costs,-32.94
au,18/04/2023,MrsFields SydDomestic Mascot AU,Cost of Overhead Related to Service:Operating Expenses,-11.71
au,18/04/2023,Transfer To Chih-Yen Lin NetBank fyle claim and advance,Employee Expense,-6830.11
au,18/04/2023,AuntBetty Australia South Brisban AU Card xx0338 Value Date: 14/04/2023,Operating Expenses:Travel Expense,-300.66
au,15/04/2023,Transfer To Scoot Pte Ltd NetBank 996331728130,Operating Expenses:Travel Expense,-647.42
au,14/04/2023,"Transfer To South East Smash NetBank Tax Invoice 11228, dated 24/0...",Operating Expenses,-1950.85
au,10/04/2023,Transfer To CHEN W CommBank App 27th March 10th April,Operating Expenses:Human Resource-Salary Expense,-440.0
au,05/04/2023,"Transfer To Six6 Films NetBank INV-0033, 21 Feb 2023",Cost of Overhead Related to Service:Operating Expenses,-220.0
au,05/04/2023,"Transfer To Six6 Films NetBank INV-0032, 15 Mar 2023",Cost of Overhead Related to Service:Operating Expenses,-330.0
au,04/04/2023,Direct Credit 128594 NAB Transfer Charles - March,Other Income,2756.63
au,31/03/2023,Cafe Catalina Southport AU Card xx0338 Value Date: 29/03/2023,Operating Expenses:Travel Expense,-5.58
au,31/03/2023,COLES EXPRESS 1971 SOUTHPORT AU Card xx0338 Value Date: 29/03/2023,Operating Expenses:Travel Expense,-25.08
au,31/03/2023,Transfer To Street Smart Auto Group CommBank App Invoice 000599,Cost of Overhead Related to Service:Operating Expenses,-2706.0
au,31/03/2023,GOLDEN SQUARE GROUP BANKSTOWN NSWAU,Cost of Overhead Related to Service:Operating Expenses,-106.61
au,30/03/2023,ALH VENUES/724 OLD CLEVEL CAMP HILL AU Card xx0338 Value Date: 28/03/2023,Operating Expenses:Travel Expense,-25.2
au,30/03/2023,ALH VENUES/724 OLD CLEVEL CAMP HILL AU Card xx0338 Value Date: 28/03/2023,Operating Expenses:Travel Expense,-129.0
au,30/03/2023,JETSTAR AI GFBWPY WWW.JETSTAR.C AU Card xx0338 Value Date: 27/03/2023,Operating Expenses:Travel Expense,-78.34
au,29/03/2023,THE LORD LAMINGTON BRISBANE AIRPO QLD AU,Operating Expenses:Travel Expense,-24.5
au,29/03/2023,REX AIRLINES MASCOT AU Card xx0338 Value Date: 27/03/2023,Operating Expenses:Travel Expense,-80.74
au,29/03/2023,GOLD COAST CITY COUN BUNDALL AU Card xx0338,Cost of Overhead Related to Service:Operating Expenses,-3.93
au,29/03/2023,DRIVE MATE SOUTHPORT AU Card xx0338 Value Date: 27/03/2023,Cost of Overhead Related to Service:Operating Expenses,-60.47
au,28/03/2023,AIRPORT RETAIL ENTERPR MASCOT AU Card xx0338,Operating Expenses:Travel Expense,-6.27
au,28/03/2023,Transfer To Monash Auto body NetBank Request For Authority 1480,Cost of Overhead Related to Service:Operating Expenses,-4134.0
au,24/03/2023,Return SEMRUSH 3129610889 MA US Card xx0338 USD 131.95 Value Date: 21/03/2023,Operating Expenses:Technology System Costs,196.15
au,23/03/2023,SEMRUSH 3129610889 MA US Card xx0338 USD 131.95 Value Date: 21/03/2023,Operating Expenses:Technology System Costs,-198.0
au,20/03/2023,Transfer To FixGo Pty Ltd NetBank Tax Invoice #2342,Cost of Overhead Related to Service:Operating Expenses,-999.02
au,19/03/2023,RACQ NetBank BPAY 47480 94110000332911 FTI00077931,Cost of Overhead Related to Service:Operating Expenses,-295.0
au,19/03/2023,Transfer To Grant Dempsey NetBank insurance payment,Cost of Overhead Related to Service:Operating Expenses,-10800.0
au,19/03/2023,Reversal 19/03/23 Transfer To Grant Dempsey NetBank insurance payment,Other Income,10800.0
au,17/03/2023,The Thai Mascot Mascot AU Card xx0338 Value Date: 15/03/2023,Operating Expenses:Travel Expense,-30.45
au,16/03/2023,SQ *REGIMENT SPECIALIT Sydney AU,Operating Expenses:Travel Expense,-9.54
au,10/03/2023,Transfer to xx6947 CommBank app DJ loan,Loan,-10000.0
au,10/03/2023,Transfer from CommBank app Repayment loan DJ,Loan,10000.0
au,09/03/2023,"Transfer To Six6 Films NetBank INV-0029, dated 30 Jan 2023",Cost of Overhead Related to Service:Operating Expenses,-55.0
au,09/03/2023,"Transfer To Six6 Films NetBank INV-0028, date 13 Feb 2023",Cost of Overhead Related to Service:Operating Expenses,-246.4
au,07/03/2023,Direct Credit 128594 NAB Transfer February - DM,Other Income,756.63
au,07/03/2023,Direct Credit 128594 NAB Transfer Repay - March,Other Income,2000.0
au,06/03/2023,Transfer to xx3529 CommBank app,Other Income,-7000.0
au,06/03/2023,Transfer from CommBank app,Other Income,7000.0
au,01/03/2023,Transfer To ACE Administration Services CommBank App 23.011,Operating Expenses:Corporate - Legal and professional fees,-1155.0
au,28/02/2023,COLES EXPRESS 1544 DRUMMOYNE AU Card xx0338 Value Date: 24/02/2023,Operating Expenses:Travel Expense,-76.55
au,28/02/2023,"Transfer To South East Smash NetBank Invoice 11184, dated 23/02/20...",Cost of Overhead Related to Service:Operating Expenses,-1300.0
au,25/02/2023,"Transfer To Harbour car care NetBank INV 134, date 20/2/23",Cost of Overhead Related to Service:Operating Expenses,-420.0
au,24/02/2023,Transfer to xx3529 CommBank app Tickets SG,Operating Expenses:Travel Expense,-880.0
au,20/02/2023,Transfer To Insuret Premium Account CommBank App Insurance premium,Prepaid Insurance,-20260.29
au,17/02/2023,TAX OFFICE PAYMENTS NetBank BPAY 75556 002196404214969260 002196404214969260,Tax Paid,-368.0
au,17/02/2023,TAX OFFICE PAYMENTS NetBank BPAY 75556 003006359065334621 2410759115427,Superannuation payable,-2257.0
au,17/02/2023,TAX OFFICE PAYMENTS NetBank BPAY 75556 004006359065333221 004006359065333221,Tax Paid,-226.39
au,14/02/2023,THERIGHT.FIT ID-44430 DARLINGHURST AU Card xx0338 Value Date: 09/02/2023,Cost of Overhead Related to Service:Operating Expenses,-976.0
au,14/02/2023,THERIGHT.FIT ID-44430 DARLINGHURST AU Card xx0338 Value Date: 09/02/2023,Cost of Overhead Related to Service:Operating Expenses,-610.0
au,10/02/2023,Transfer to other Bank NetBank INV 19006,Cost of Overhead Related to Service:Operating Expenses,-220.0
au,09/02/2023,"Transfer To Six6 Films NetBank INV-0023, DATED 16JAN23",Cost of Overhead Related to Service:Operating Expenses,-550.0
au,05/02/2023,"Transfer To the fleet dr NetBank INV 00002109, DATED 1ST FEB 2...",Cost of Overhead Related to Service:Operating Expenses,-55.0
au,01/02/2023,"Transfer To Six6 Films NetBank INV-0022, DATED 17 Jan 2023",Cost of Overhead Related to Service:Operating Expenses,-110.0
au,21/01/2023,Transfer To Simran Jit Kaur NetBank insurance payment,Cost of Overhead Related to Service:Operating Expenses,-18500.0
au,21/01/2023,Transfer To David Shrestha NetBank insurance payment,Cost of Overhead Related to Service:Operating Expenses,-28000.0
au,19/01/2023,Transfer To Claire Magro NetBank insurance payment,Cost of Overhead Related to Service:Operating Expenses,-4000.0
au,17/01/2023,EDREAMS PRIME Barcelona ES Card xx0338 AUD 89.99 Value Date: 10/01/2023,Operating Expenses:Travel Expense,-89.99
au,05/01/2023,Direct Credit 342189 Dirk-Jan Ter Hor 574284299Refund,Other Income,2380.3
au,05/01/2023,"Transfer To focussed claims management NetBank INV-0018, DATED 11NOV2022",Cost of Overhead Related to Service:Operating Expenses,-1100.0
au,29/12/2022,"Transfer To NGUYEN C P TAS CP NetBank INV CP0503, DATED 19-12-22",Cost of Overhead Related to Service:Operating Expenses,-3000.0
au,28/12/2022,Transfer To Yuen Yan Wong CommBank App Kiko,Cost of Overhead Related to Service:Operating Expenses,-40.0
au,23/12/2022,POST RYDE RETAIL SHORY RYDE AU Card xx0338 Value Date: 21/12/2022,Cost of Overhead Related to Service:Operating Expenses,-21.6
au,22/12/2022,POST ST IVES RETAIL ST ST IVES AU Card xx0338 Value Date: 20/12/2022,Cost of Overhead Related to Service:Operating Expenses,-79.0
au,22/12/2022,POST ST IVES RETAIL ST ST IVES AU Card xx0338 Value Date: 20/12/2022,Cost of Overhead Related to Service:Operating Expenses,-843.9
au,20/12/2022,ADJUST GMBH BERLIN DE Card xx0338 USD 600.00 Value Date: 16/12/2022,Operating Expenses:Technology System Costs,-899.01
au,15/12/2022,Transfer to xx3529 CommBank app Gpscourier,Cost of Overhead Related to Service:Operating Expenses,-11.0
au,15/12/2022,Transfer to xx3529 CommBank app Nataliafuel,Cost of Overhead Related to Service:Operating Expenses,-30.0
au,13/12/2022,Direct Debit 066429 Linkt Melbourne 67615376-758377209,Cost of Overhead Related to Service:Operating Expenses,-248.74
au,10/12/2022,Transfer To Edgewear Australia Pty Ltd CommBank App Invoice 1180,Operating Expenses:Marketing Asset Creation,-598.2
au,10/12/2022,Transfer to xx3529 CommBank app Nataliacleanfuel,Cost of Overhead Related to Service:Operating Expenses,-150.0
au,09/12/2022,"Transfer To team windscreens australia NetBank Tax invoice 25546, dated 8/12...",Cost of Overhead Related to Service:Operating Expenses,-359.0
au,07/12/2022,"Transfer To ACE Administration Services NetBank INV 22.0090, DATE 10/10/2022",Operating Expenses:Corporate - Legal and professional fees,-1700.6
au,06/12/2022,SHELL-BIENVENUE PETROMART JOHOR MY Card xx0338 MYR 56.58 Value Date: 01/12/2022,Operating Expenses:Travel Expense,-19.11
au,06/12/2022,Direct Credit 012721 ATO ATO19640421496I002,Other Income,16302.0
au,05/12/2022,"Transfer To anc towing NetBank INV0247, Dated 27/11/2022",Cost of Overhead Related to Service:Operating Expenses,-880.0
au,04/12/2022,Voided - Transfer to xx3529 CommBank app GS fyle claim apri,Employee Expense,0.0
au,03/12/2022,THE PUBLIC HOUSE KUALA LUMPUR MY Card xx0338 MYR 164.15 Value Date: 01/12/2022,Operating Expenses:Meals and Entertainment,-55.26
au,02/12/2022,Voided - POST GORDON LPO GO GORDON AU Card xx0338 Value Date: 09/02/2022,Cost of Overhead Related to Service:Operating Expenses,0.0
au,02/12/2022,Voided - TASTE OF THAI MASCOT AU Card xx0338,Operating Expenses:Travel Expense,0.0
au,01/12/2022,Voided - Transfer To Double D Towing NetBank Tow Honda jazz rego 996WVZ To...,Cost of Overhead Related to Service:Operating Expenses,0.0
au,28/11/2022,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App Haziq salary,Accrued Expense,-720.8
au,27/11/2022,Transfer To Wise Australia Pty Ltd PayID Email from CommBank App For fyle claims,Accrued Expense,-600.0
au,24/11/2022,TAX OFFICE PAYMENTS CommBank app BPAY 75556 003006359065334621,Superannuation payable,-2257.5
au,24/11/2022,TAX OFFICE PAYMENTS CommBank app BPAY 75556 003006359065334621,Tax Paid,-2257.5
au,20/11/2022,AIRPORT RETAIL ENTER MASCOT AU Card xx0338,Operating Expenses:Meals and Entertainment,-6.07
au,20/11/2022,WHSMITH SYD PIERC SAT MASCOT AU,Operating Expenses:Travel Expense,-6.02
au,17/11/2022,Transfer To Mansi Patil NetBank insurance payout,Cost of Overhead Related to Service:Operating Expenses,-8500.0
au,16/11/2022,Transfer to other Bank NetBank insurance payout,Cost of Overhead Related to Service:Operating Expenses,-8500.0
au,15/11/2022,mytrip_au_LW9PMC Sidney AU Card xx0338 Value Date: 12/11/2022,Operating Expenses:Travel Expense,-1197.06
au,10/11/2022,Transfer to xx3529 CommBank app DLGO courier,Operating Expenses:General Expense,-183.25
au,08/11/2022,"Transfer To Chad Fordham NetBank INV 2931, dated 18/10/2022",Cost of Overhead Related to Service:Operating Expenses,-800.0
au,08/11/2022,"Transfer To NCIS PTY LTD NetBank INV 17078, date 3oct22",Cost of Overhead Related to Service:Operating Expenses,-1452.0
au,05/11/2022,Transfer to other Bank CommBank app 502742742,Cost of Overhead Related to Service:Operating Expenses,-357.5
au,03/11/2022,"Transfer To anc towing NetBank inv0240, date 2/11/22",Cost of Overhead Related to Service:Operating Expenses,-418.0
au,03/11/2022,Transfer To Anh Vu NetBank insurance payment,Cost of Overhead Related to Service:Operating Expenses,-20500.0
au,03/11/2022,Transfer from CommBank app,Other Income,100.0
au,02/11/2022,Voided - 4CYTE PATHOLOGY PTY LT NORTH RYDE AU Card xx0338 Value Date: 10/02/2022,Operating Expenses:Travel Expense,0.0
au,01/11/2022,Voided - EDREAMS PRIME BARCELONA ES Card xx0338 AUD 89.99 Value Date: 08/01/2022,Operating Expenses:Travel Expense,0.0
au,25/10/2022,Transfer To Gilton Valeo Australia CommBank App Invoice 1234,Operating Expenses:Corporate - Legal and professional fees,-6631.82
au,23/10/2022,Transfer To Robert A Eddy CommBank App Invoice 107,Cost of Overhead Related to Service:Operating Expenses,-720.0
au,19/10/2022,Direct Credit 012721 ATO ATO19640421496I002,Other Income,10454.0
au,18/10/2022,Direct Credit 012721 ATO ATO19640421496I002,Other Income,7964.0
au,16/10/2022,AIRPORT RETAIL ENTERPR MASCOT AU Card xx0338,Operating Expenses:Meals and Entertainment,-6.07
au,08/10/2022,Transfer to CBA A/c CommBank app Balance for GG tx,Cost of Overhead Related to Service:Operating Expenses,-28.7
au,04/10/2022,Transfer To NAWOC Pty Ltd CommBank App Invoice 8952,Cost of Overhead Related to Service:Operating Expenses,-880.0
au,02/10/2022,Voided - THE BUTCHERS B G PL GRANVILLE AU Card xx0338 Value Date: 04/02/2022,Operating Expenses:Travel Expense,0.0
au,29/09/2022,BUDGETAIR.COM.AU SYDNEY AU Card xx0338 Value Date: 26/09/2022,Operating Expenses:Travel Expense,-552.0
au,28/09/2022,Transfer To NGUYEN C P TAS CP NetBank LEXUS IS250 1OX8VR,Cost of Overhead Related to Service:Operating Expenses,-2799.5
au,28/09/2022,Tickets*flightnetwork Sidney AU Card xx0338 Value Date: 26/09/2022,Operating Expenses:Travel Expense,-1108.26
au,28/09/2022,Tickets*flightnetwork Sidney AU Card xx0338 Value Date: 26/09/2022,Operating Expenses:Travel Expense,-1346.76
au,24/09/2022,DELHI CAPITAL DELHI IN Card xx0338 INR 125.00 Value Date: 21/09/2022,Operating Expenses:Travel Expense,-2.35
au,24/09/2022,TATA STARBUCKS PRIVATE NEW DELHI IN Card xx0338 INR 383.00 Value Date: 21/09/2022,Operating Expenses:Travel Expense,-7.21
au,24/09/2022,TRAVEL FOOD SERVICES D NEW DELHI IN Card xx0338 INR 620.00 Value Date: 21/09/2022,Operating Expenses:Travel Expense,-11.67
au,20/09/2022,WORKCOVER QUEENSLAND CommBank app BPAY 182006 22181222087153543 WSM220871535,Operating Expenses:Corporate - Insurance  Expense,-783.42
au,16/09/2022,"Transfer To NCIS PTY LTD NetBank INV 16941, DATE 09SEP2022",Cost of Overhead Related to Service:Operating Expenses,-880.0
au,16/09/2022,"Transfer To Six6 Films NetBank INV-0009, date 5 Sep 2022",Cost of Overhead Related to Service:Operating Expenses,-110.0
au,15/09/2022,Return GETAROUND PARIS 02 FR Card xx0338 EUR 220.00 Value Date: 12/09/2022,Operating Expenses:Travel Expense,323.06
au,15/09/2022,Return TIER NL 9-21580 Amsterdam NL Card xx0338 EUR 1.60 Value Date: 12/09/2022,Operating Expenses:Travel Expense,2.35
au,15/09/2022,TIER NL 9-21580 Amsterdam NL Card xx0338 EUR 1.60 Value Date: 12/09/2022,Operating Expenses:Travel Expense,-2.37
au,15/09/2022,TIER NL 9-21612 Amsterdam NL Card xx0338 EUR 1.40 Value Date: 13/09/2022,Operating Expenses:Travel Expense,-2.08
au,14/09/2022,TIER NL SHOP Package Amsterdam NL Card xx0338 EUR 7.99 Value Date: 11/09/2022,Operating Expenses:Travel Expense,-11.87
au,10/09/2022,Vava Hoog Catharijne B.V. Utrecht NL Card xx0338 EUR 8.50 Value Date: 07/09/2022,Cost of Overhead Related to Service:Operating Expenses,-12.52
au,09/09/2022,AIR INDIA LTD (INR) DELHI IN Card xx0338 INR 37415.00 Value Date: 05/09/2022,Operating Expenses:Travel Expense,-697.8
au,06/09/2022,CAMPOS MASCOT AU Card xx0338 Value Date: 01/09/2022,Cost of Overhead Related to Service:Operating Expenses,-17.6
au,05/09/2022,"Transfer To Monash Auto body NetBank Estimate 1060, date 29/08/202...",Cost of Overhead Related to Service:Operating Expenses,-3020.6
au,03/09/2022,"Transfer To Ostan Locksmiths NetBank Drive-Mate Invoice 1724, date...",Cost of Overhead Related to Service:Operating Expenses,-275.0
au,03/09/2022,"Transfer To Robert A Eddy NetBank inv 105, dated 29/08/2022",Cost of Overhead Related to Service:Operating Expenses,-204.0
au,02/09/2022,ALLIANZ INSURE C1 SYDNEY AU Card xx0338 Value Date: 31/08/2022,Cost of Overhead Related to Service:Operating Expenses,-773.0
au,02/09/2022,Dapoer Shalom Mascot AU Card xx0338 Value Date: 31/08/2022,Cost of Overhead Related to Service:Operating Expenses,-83.5
au,02/09/2022,SERVICE NSW 4120 REVE REVESBY AU Card xx0338 Value Date: 31/08/2022,Cost of Overhead Related to Service:Operating Expenses,-924.04
au,30/08/2022,GETAROUND PARIS 02 FR Card xx0338 EUR 539.00 Value Date: 27/08/2022,Operating Expenses:Travel Expense,-784.04
au,25/08/2022,BUDGETAIR.COM.AU SYDNEY AU Card xx0338 Value Date: 23/08/2022,Operating Expenses:Travel Expense,-3198.0
au,25/08/2022,Tickets*flightnetwork Sidney AU Card xx0338 Value Date: 23/08/2022,Operating Expenses:Travel Expense,-3524.74
au,23/08/2022,Payment on DHL Global Pay Brisbane AU Card xx0338 Value Date: 20/08/2022,Cost of Overhead Related to Service:Operating Expenses,-375.96
au,23/08/2022,Transfer To Allan NetBank repair scheduled for 23/8/22 ...,Cost of Overhead Related to Service:Operating Expenses,-1540.0
au,20/08/2022,"Transfer To Robert A Eddy NetBank INV 103, date 16/08/2022",Cost of Overhead Related to Service:Operating Expenses,-321.0
au,20/08/2022,"Transfer To Robert A Eddy NetBank Inv 104, date 17/08/2022",Cost of Overhead Related to Service:Operating Expenses,-105.0
au,13/08/2022,TRANSACTIONPRO/AUTOFY WWW.TRANSACTI NH US Card xx0338 USD 10.00 Value Date: 10/08/2022,Accounting and bookkeeping,-14.4
au,13/08/2022,TRANSACTIONPRO/AUTOFY WWW.TRANSACTI NH US Card xx0338 USD 20.00 Value Date: 10/08/2022,Accounting and bookkeeping,-28.8
au,12/08/2022,TRANSACTIONPRO/AUTOFY WWW.TRANSACTI NH US Card xx0338 USD 10.00 Value Date: 10/08/2022,Accounting and bookkeeping,-14.39
au,12/08/2022,Transfer To BOX HILL PANELS CommBank App Invoice 11362,Cost of Overhead Related to Service:Operating Expenses,-2705.64
au,09/08/2022,FLYSCOOT.COM0000000DG35PB SYDNEY AU Card xx0338 Value Date: 04/08/2022,Operating Expenses:Travel Expense,-42.0
au,09/08/2022,Grab* A-3PV7R32GWE4Q Singapore SG Card xx0338 SGD 32.80 Value Date: 05/08/2022,Operating Expenses:Travel Expense,-34.27
au,09/08/2022,Grab* A-3PV7R32GWE4Q Singapore SG Card xx0338 SGD 5.00 Value Date: 05/08/2022,Operating Expenses:Travel Expense,-5.22
au,09/08/2022,Transfer from CommBank app Subscription costs,Accrued Expense,411.0
au,09/08/2022,Transfer To Dirk-Jan Ter Horst CommBank App Misc,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,09/08/2022,Transfer To Gaurav Singhal CommBank App Test,Cost of Overhead Related to Service:Operating Expenses,-1.0
au,08/08/2022,Transfer to xx3529 CommBank app Invoice pay to Ace,Cost of Overhead Related to Service:Operating Expenses,-2255.0
au,05/08/2022,Transfer To Gilton Valeo Australia CommBank App Inv 1233,Cost of Overhead Related to Service:Operating Expenses,-3725.88
au,04/08/2022,Transfer To Street Smart Auto Group CommBank App Estimate #000056,Cost of Overhead Related to Service:Operating Expenses,-1996.5
au,01/08/2022,Transfer To NTC NetBank Yellow VW Caddy car 2,Hardware Devices,-17000.0
au,01/08/2022,"Transfer To Robert A Eddy NetBank INV 102, DATE 25/07/2022",Cost of Overhead Related to Service:Operating Expenses,-70.0
au,31/07/2022,"Transfer To the fleet dr NetBank Invoice number 00001541, date...",Cost of Overhead Related to Service:Operating Expenses,-121.0
au,31/07/2022,"Transfer To the fleet dr NetBank Invoice number 00001544, date...",Cost of Overhead Related to Service:Operating Expenses,-295.0
au,30/07/2022,"Transfer To Robert A Eddy NetBank inv 101, date 19/07/2022",Cost of Overhead Related to Service:Operating Expenses,-136.6
au,27/07/2022,Transfer To Orwa Dandash NetBank insurance claim,Cost of Overhead Related to Service:Operating Expenses,-4500.0
au,25/07/2022,Transfer To Bayside Imports Pty Ltd NetBank INV-3164 date 30 Jun 2022,Cost of Overhead Related to Service:Operating Expenses,-364.0
au,23/07/2022,Transfer To NTC CommBank App Yellow VW Caddy,Motor vehicles at cost,-18000.0
au,22/07/2022,Chrysler Cafe Pitt St sydney AU,Operating Expenses:Travel Expense,-44.8
au,21/07/2022,Transfer To South East Smash NetBank Inv 10843 date 12/07/2022,Cost of Overhead Related to Service:Operating Expenses,-1149.99
au,19/07/2022,Transfer To Ted NetBank dated 2may2022,Cost of Overhead Related to Service:Operating Expenses,-55.0
au,19/07/2022,Transfer To LY Corporation Pty Ltd NetBank INV-0030 dated 7 Jul 2022,Cost of Overhead Related to Service:Operating Expenses,-143.0
au,16/07/2022,Transfer To Jetstar NetBank 996319751307,Operating Expenses:Travel Expense,-316.0
au,16/07/2022,"Transfer To BOX HILL PANELS NetBank HYUNDAI ACCENT 5D 15-19, INV...",Cost of Overhead Related to Service:Operating Expenses,-2720.08
au,13/07/2022,Transfer To Collection Consultancy CommBank App T&C,Cost of Overhead Related to Service:Operating Expenses,-5159.0
au,13/07/2022,Direct Debit 066429 Linkt Melbourne 48135280-758377209,Cost of Overhead Related to Service:Operating Expenses,-180.32
au,12/07/2022,AIRTASKER* 11326528X SYDNEY AU Card xx0338 Value Date: 10/07/2022,Cost of Overhead Related to Service:Operating Expenses,-118.65
au,12/07/2022,AIRTASKER* 11326322X SYDNEY AU Card xx0338 Value Date: 10/07/2022,Cost of Overhead Related to Service:Operating Expenses,-6.75
au,10/07/2022,Transfer to xx3529 CommBank app Odyssey refill,Cost of Overhead Related to Service:Operating Expenses,-50.0
au,09/07/2022,FACEBK BQKDRFTBY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 07/07/2022,Operating Expenses:Marketing Acquisition-New Customer,-1406.93
au,08/07/2022,Transfer To the fleet dr NetBank inv 00001495 Purchase order n...,Cost of Overhead Related to Service:Operating Expenses,-560.0
au,08/07/2022,Transfer To Prima Nurhadi NetBank Accident payment,Cost of Overhead Related to Service:Operating Expenses,-16000.0
au,06/07/2022,Transfer to xx3529 CommBank app Kluger refill,Cost of Overhead Related to Service:Operating Expenses,-58.0
au,05/07/2022,SEEK AU 48073675 MELBOURNE AU Card xx0338 Value Date: 03/07/2022,Operating Expenses:Recruitment Expense,-302.5
au,05/07/2022,FACEBK QB6VLFTBY2 fb.me/ads IE Card xx0338 SGD 1337.50 Value Date: 01/07/2022,Operating Expenses:Marketing Acquisition-New Customer,-1400.79
au,04/07/2022,Transfer To Insuret Premium Account CommBank App June invoice,Cost of Service:Insurance,-12827.3
au,02/07/2022,Voided - Transfer To Street Smart Auto Group NetBank Invoice #000402 27 January 2...,Cost of Overhead Related to Service:Operating Expenses,0.0
au,02/07/2022,Transfer to xx3529 CommBank app Cleaning for Paolo,Cost of Overhead Related to Service:Operating Expenses,-40.0
au,02/07/2022,TEMPE TYRES PARRA CLYDE AU Card xx0338 Value Date: 30/06/2022,Cost of Overhead Related to Service:Operating Expenses,-120.0
